id,failure
26695,0.35099108455239114
26696,0.2370089352443449
26697,0.17736365193480066
26698,0.23511765685938224
26699,0.15976580413690036
26700,0.21723717206933904
26701,0.20479499660499512
26702,0.2587992170253224
26703,0.1968687922837343
26704,0.19813768491668235
26705,0.24253222390986615
26706,0.2328730919919711
26707,0.23799197296792526
26708,0.226477936529153
26709,0.14882471701571362
26710,0.2517756866720327
26711,0.2107048763773461
26712,0.205120215634307
26713,0.34061557599137626
26714,0.27264049966882814
26715,0.22173488641803776
26716,0.20967226534743816
26717,0.18715822359200052
26718,0.22234814319950144
26719,0.21743365616256544
26720,0.18647508953216899
26721,0.15027396154453776
26722,0.32727557370135224
26723,0.18433807012840617
26724,0.233955372680642
26725,0.2550795638174818
26726,0.21140072301187987
26727,0.18290264761352445
26728,0.2006250375270954
26729,0.2077387057906599
26730,0.22610077683215624
26731,0.3016350402202371
26732,0.1909427666142819
26733,0.21843249453074684
26734,0.21212353681843849
26735,0.2680900052899295
26736,0.18731703084671894
26737,0.1936551361393955
26738,0.23546000920967444
26739,0.3854932498234566
26740,0.20542959745599448
26741,0.3262572672699443
26742,0.26305032840312875
26743,0.24804318848832152
26744,0.22163978691203415
26745,0.24064587445815178
26746,0.1361486021242923
26747,0.23812653742064627
26748,0.16013504595900951
26749,0.2571893179182987
26750,0.1916326320699655
26751,0.22828179635720583
26752,0.2480340224803757
26753,0.1909412688783123
26754,0.23710977067690514
26755,0.15537952198107965
26756,0.16453667329752075
26757,0.23576213653529043
26758,0.29818700604525744
26759,0.24117867863398293
26760,0.2374117762059269
26761,0.1702868708516871
26762,0.15893172458907934
26763,0.18245886810653783
26764,0.17785710768337645
26765,0.18094848341656808
26766,0.16276570218470188
26767,0.16705209755534559
26768,0.24041893819585108
26769,0.16421553353147822
26770,0.30438886119024583
26771,0.22288638786765905
26772,0.16139712306009282
26773,0.20416611516738406
26774,0.34289749895468824
26775,0.1962127868925395
26776,0.14952811633663354
26777,0.18707982520538546
26778,0.24878895451988162
26779,0.2699583055913503
26780,0.1809854823731472
26781,0.2147788834681045
26782,0.2638374548792555
26783,0.3517176131343805
26784,0.18456383549792874
26785,0.21702714383977603
26786,0.1474368538743822
26787,0.16059299132246974
26788,0.22593681760234613
26789,0.3013181061827628
26790,0.17881064809316738
26791,0.26484035662261307
26792,0.2452290047364063
26793,0.2964391226836407
26794,0.21304552588089734
26795,0.24982503272335538
26796,0.21809641739990573
26797,0.20464580945129754
26798,0.20253399708950015
26799,0.26256111861061476
26800,0.2465967418883065
26801,0.2534245745385412
26802,0.2016118248601522
26803,0.1965732144891977
26804,0.2355095999177417
26805,0.22359208353701007
26806,0.2719728621052401
26807,0.2383270069113195
26808,0.24062389582983115
26809,0.2779629433629282
26810,0.2125363094217197
26811,0.2089503380778173
26812,0.22995287571771433
26813,0.2175484116020303
26814,0.31355919446694636
26815,0.20419410121699647
26816,0.2966221479640063
26817,0.20382146320119537
26818,0.16834013309646523
26819,0.20570570813939107
26820,0.14640929355305746
26821,0.17920431912093537
26822,0.26266661895621063
26823,0.18456669227680392
26824,0.2530224631935914
26825,0.25049121403084806
26826,0.14795590297985267
26827,0.2055654547224688
26828,0.31851973119203986
26829,0.14932631582970585
26830,0.2503654193053038
26831,0.17097183512598632
26832,0.23124021151025295
26833,0.2532576707578039
26834,0.3569698113553218
26835,0.18504728373326204
26836,0.24273117259196025
26837,0.2289152757707177
26838,0.16085194229696476
26839,0.22910349992557302
26840,0.2117038565757115
26841,0.19621491497776808
26842,0.30701126517720423
26843,0.2931258025523072
26844,0.2771714103785329
26845,0.16501116504705393
26846,0.4033538299494899
26847,0.23917202019858488
26848,0.17537679384227275
26849,0.2135431593966993
26850,0.22330992609670008
26851,0.20813592363881997
26852,0.22978617326454745
26853,0.16292138218577282
26854,0.4193811565234731
26855,0.21583625975668716
26856,0.35198202655118144
26857,0.1918935286360521
26858,0.21163855091754472
26859,0.15820007455169557
26860,0.24717252009635113
26861,0.19310934443106564
26862,0.19371428213828945
26863,0.1410446261011575
26864,0.24447736889600427
26865,0.15957969584846415
26866,0.2599141975365268
26867,0.19607302551036285
26868,0.22913395214673277
26869,0.34012341921588735
26870,0.16635345971361706
26871,0.2130755829741554
26872,0.21147092066579135
26873,0.21012538673606126
26874,0.19608408419017676
26875,0.13944499615452938
26876,0.1939201650439634
26877,0.27864053164739183
26878,0.3303813184560976
26879,0.2004930947194275
26880,0.22947007563488392
26881,0.22564393292588922
26882,0.19745079747484676
26883,0.20658426407637087
26884,0.24549423886348212
26885,0.24262487893098372
26886,0.19860835877981883
26887,0.20830705505461797
26888,0.17001245409510507
26889,0.2055710430962799
26890,0.19703531093063628
26891,0.1344032206086637
26892,0.16326423258636297
26893,0.20876977064188626
26894,0.2826960451480758
26895,0.3353822127907763
26896,0.2869060232171635
26897,0.18208640294154924
26898,0.17918638385488303
26899,0.19969915453839557
26900,0.14565307205475242
26901,0.2218941398814203
26902,0.19930714139398376
26903,0.1949412909798942
26904,0.17456199434118017
26905,0.25581117776130496
26906,0.23045739958546602
26907,0.2187384823370511
26908,0.2618221402808801
26909,0.3107196139307494
26910,0.24945384220496455
26911,0.1932593480574544
26912,0.15542098857620001
26913,0.23421517265375838
26914,0.13165038394938045
26915,0.21440052090300799
26916,0.15452156629791428
26917,0.2729529618353268
26918,0.2502631231117476
26919,0.26005871407875736
26920,0.28669947021316805
26921,0.16388040527212608
26922,0.26746203593966883
26923,0.30317844831459867
26924,0.1679399739431335
26925,0.1304722528766267
26926,0.2789803936145969
26927,0.3131545109251483
26928,0.21109550394655152
26929,0.26778259812227156
26930,0.23606643541688765
26931,0.22363417562139723
26932,0.167139984119494
26933,0.18287581705327086
26934,0.1747500796898039
26935,0.1502224184938306
26936,0.18099735763796493
26937,0.17249671401311276
26938,0.21184345379141417
26939,0.2724769654819783
26940,0.13710953152219668
26941,0.15565758001425714
26942,0.22244881772380853
26943,0.1833837840334039
26944,0.17935955085506544
26945,0.32737644746871253
26946,0.3286057736473351
26947,0.19773166830418787
26948,0.16717751908081052
26949,0.23109564734109425
26950,0.16832224747758084
26951,0.19455911880108734
26952,0.25446684684024046
26953,0.27824741069679515
26954,0.24333753683427703
26955,0.16602869114941088
26956,0.19536927564146597
26957,0.22222207833895896
26958,0.15566316987109238
26959,0.25892185655303684
26960,0.2142706782895895
26961,0.23189208382187385
26962,0.210332876787105
26963,0.2578941336058717
26964,0.16223805777965028
26965,0.18787619715858503
26966,0.26217455641818604
26967,0.23321994243015284
26968,0.18416480443883876
26969,0.32715307354180856
26970,0.3197109126776565
26971,0.26672955307170226
26972,0.21838597532919088
26973,0.20181084543422093
26974,0.2541224998295055
26975,0.16382701714127507
26976,0.17457506463286143
26977,0.22828318566371564
26978,0.308278352906358
26979,0.14205595961616227
26980,0.26004241340620626
26981,0.16903797542755997
26982,0.23987313841066626
26983,0.2567034644310903
26984,0.1979984936763713
26985,0.17538200844633867
26986,0.33310342594417475
26987,0.22172482587450437
26988,0.21766474089433732
26989,0.17593907835381656
26990,0.25150947469502327
26991,0.28345541269653607
26992,0.20478074506424296
26993,0.35956944169983523
26994,0.256715717160502
26995,0.19704786215699593
26996,0.18118607600936334
26997,0.23141359818674329
26998,0.2423110375487786
26999,0.20260689103316273
27000,0.23329018271966567
27001,0.1894575693893986
27002,0.25795558424742143
27003,0.20729331000823287
27004,0.2038132099745205
27005,0.2852446254888179
27006,0.16060367085598243
27007,0.18983037731542535
27008,0.33750213035883525
27009,0.2690295181280941
27010,0.1894138118746214
27011,0.18335921108370204
27012,0.3037236271620581
27013,0.25083249900977145
27014,0.20067370038921203
27015,0.15373597398029484
27016,0.14132586221539006
27017,0.2612746723709773
27018,0.2713811205836936
27019,0.22154908780819985
27020,0.24572968562167744
27021,0.2301874051128913
27022,0.18200698517279199
27023,0.30157197398786595
27024,0.19647283871588866
27025,0.3962235706838337
27026,0.19907916313918816
27027,0.2002228301732025
27028,0.19460949619494133
27029,0.27459806839619355
27030,0.4409935099030338
27031,0.16992819390600666
27032,0.19687592772067478
27033,0.18113433865276193
27034,0.16367307209710286
27035,0.2835240232608345
27036,0.2082104800783472
27037,0.17728468864657998
27038,0.2722316304829875
27039,0.20870120154074753
27040,0.15109299663498862
27041,0.2674319186558149
27042,0.2300510641737888
27043,0.16277957799404488
27044,0.26922542351321865
27045,0.17490119283174785
27046,0.10797838153184752
27047,0.20201088106517484
27048,0.2150581675082636
27049,0.1915900790186803
27050,0.2702269544205801
27051,0.2572445400166061
27052,0.24545682151681522
27053,0.1733927110823067
27054,0.21710206023828038
27055,0.2055783704125653
27056,0.16789441030309377
27057,0.2091826258338974
27058,0.25533877542772865
27059,0.21553079043989853
27060,0.2104153137031246
27061,0.22273293463942784
27062,0.2646408547054074
27063,0.1530816293924881
27064,0.18943148418716077
27065,0.15949729004764251
27066,0.17755583963518556
27067,0.3431809092530719
27068,0.22757081983372265
27069,0.12401903465882297
27070,0.2530241314212855
27071,0.22348107534714703
27072,0.3771011743614371
27073,0.40421685952655
27074,0.327215402811694
27075,0.17115772341900012
27076,0.253591597585939
27077,0.2267710211385003
27078,0.18766246752970642
27079,0.24516747416769535
27080,0.18592448817114055
27081,0.2015679841731855
27082,0.18200337321589305
27083,0.17243677180668743
27084,0.32784635379224963
27085,0.21457148144056007
27086,0.26366806476508564
27087,0.24043116517203725
27088,0.3644803885793717
27089,0.14316997118869074
27090,0.1894209041588286
27091,0.19576715134968403
27092,0.16514366687461518
27093,0.19838468163223816
27094,0.219169950045227
27095,0.2690430030124314
27096,0.20842570370743116
27097,0.26816025605130567
27098,0.18483204624656538
27099,0.2230838246483155
27100,0.16689880692832684
27101,0.18454018326698277
27102,0.21502195021863355
27103,0.17537612463619243
27104,0.23956681041493835
27105,0.1785772895993617
27106,0.41223018058266053
27107,0.21803496830405553
27108,0.24177191729112663
27109,0.14577340253516033
27110,0.25207103817367593
27111,0.266944319576865
27112,0.20448940813617095
27113,0.1887192771371127
27114,0.2066000513557885
27115,0.26492492847509896
27116,0.29595638120630596
27117,0.16037055117361498
27118,0.15179489024743087
27119,0.19148210247463068
27120,0.2765593685041106
27121,0.17623552984707844
27122,0.2793419360578846
27123,0.25533577412823505
27124,0.442212538322708
27125,0.1427864147399677
27126,0.23668033828389778
27127,0.32894135223455845
27128,0.1842343225181638
27129,0.21558417030146101
27130,0.216957196770983
27131,0.16599955353765478
27132,0.17170635550725905
27133,0.24054768425970705
27134,0.29641971978708365
27135,0.30017443718321696
27136,0.18429808499627237
27137,0.19122443441887074
27138,0.2362164532234429
27139,0.3119479346122291
27140,0.15720462754586106
27141,0.29352469940769266
27142,0.3988494491901174
27143,0.17327218158473998
27144,0.1780733483113148
27145,0.18732891424045534
27146,0.1633524637243658
27147,0.1823158649131599
27148,0.19494063926463326
27149,0.2822291470844707
27150,0.15786604026807363
27151,0.1719586339286944
27152,0.2047673293060431
27153,0.25376249136102697
27154,0.20044414252846054
27155,0.2742704250989053
27156,0.1985779877748397
27157,0.26275836373480393
27158,0.20434721618688187
27159,0.20303582527284875
27160,0.19956804367352166
27161,0.15945219171856462
27162,0.19760321700568556
27163,0.23983112720442556
27164,0.19332802622268375
27165,0.17143976109180273
27166,0.22643667447783686
27167,0.20983948551095621
27168,0.27515876907891346
27169,0.220929607660215
27170,0.27965873492275645
27171,0.17081406680952355
27172,0.2319193763863047
27173,0.16180368050520633
27174,0.22266983834024526
27175,0.17437032771495709
27176,0.2064353909632656
27177,0.2254144601295276
27178,0.21965503244558088
27179,0.2722687605249294
27180,0.1760854144741373
27181,0.2179008796669119
27182,0.15593431022939963
27183,0.33254700249855923
27184,0.3328582307472596
27185,0.3235114113191096
27186,0.16249348652702678
27187,0.30281348942989667
27188,0.30413740618596363
27189,0.20543624825622367
27190,0.2504298838279011
27191,0.22658283198396806
27192,0.26989175823512357
27193,0.17118854741321657
27194,0.24159808031830274
27195,0.27640254917948126
27196,0.2951619722180638
27197,0.22055941406825616
27198,0.1759790776428755
27199,0.23893161125362097
27200,0.197714406283298
27201,0.21774125454689353
27202,0.24493428748070176
27203,0.25320840906643416
27204,0.2239719882472158
27205,0.22355354623060703
27206,0.18367925804057686
27207,0.24398923694424618
27208,0.2751801019635146
27209,0.21879925263106434
27210,0.2252897264018005
27211,0.29370289816170814
27212,0.196246062809759
27213,0.18818885192624213
27214,0.23953844180582606
27215,0.19694904020631476
27216,0.2470534623846805
27217,0.2113467661343448
27218,0.19948790429616095
27219,0.1761810544195159
27220,0.18484102507510222
27221,0.22533937622942024
27222,0.19002447518038834
27223,0.24943197089678404
27224,0.24964765398358374
27225,0.23662703512960204
27226,0.17226519775516655
27227,0.23827479854806843
27228,0.22920823176182134
27229,0.2323477495077029
27230,0.1946149329856248
27231,0.21834687879204337
27232,0.2824462995945185
27233,0.18624162335656297
27234,0.20117296059669423
27235,0.21575668509658746
27236,0.2972215858335714
27237,0.2159721160219897
27238,0.18647974355375124
27239,0.20140185614114653
27240,0.21881508631965207
27241,0.26417794316254795
27242,0.1865891737053587
27243,0.17629286102334282
27244,0.22099494797489933
27245,0.2000063326343157
27246,0.23694785982271183
27247,0.20975644346895336
27248,0.2295953909707154
27249,0.1608955220612583
27250,0.2388112806513181
27251,0.23034785583137882
27252,0.23763287424506654
27253,0.2321189680036708
27254,0.2019593923708532
27255,0.23602119853024353
27256,0.24989133690420431
27257,0.317081403470707
27258,0.30903335751895794
27259,0.233679980123427
27260,0.21567861903289234
27261,0.20560750696934024
27262,0.28549683288185307
27263,0.1888008371433054
27264,0.23194083427436413
27265,0.18905674914216583
27266,0.19907455156249426
27267,0.3436673284774825
27268,0.17049245709630667
27269,0.24840538327648415
27270,0.1735550459426084
27271,0.20792759170463745
27272,0.19102518183368045
27273,0.2157732231323668
27274,0.2181992810604194
27275,0.26621318737057154
27276,0.1833481336454594
27277,0.21442984860370928
27278,0.22647463138859825
27279,0.16909026452373924
27280,0.20324946201769256
27281,0.35868965083383203
27282,0.16547283057529732
27283,0.19755565321049479
27284,0.27904174279090777
27285,0.33694544030679524
27286,0.24647354937864754
27287,0.23813265665627398
27288,0.34089162674303924
27289,0.2363529805276111
27290,0.36056588842345744
27291,0.2959485058159044
27292,0.19649376512889613
27293,0.21649307070265328
27294,0.2730627333053185
27295,0.19199774663835767
27296,0.22335516267310154
27297,0.2308216612678324
27298,0.23707726572415191
27299,0.1917044115937033
27300,0.24098423791510115
27301,0.15028556637788695
27302,0.2606196292699358
27303,0.19132139139498536
27304,0.26604327754699686
27305,0.23472426456808135
27306,0.2776373099180534
27307,0.2541143751330195
27308,0.25111792946624767
27309,0.2792949009827528
27310,0.16388799183082592
27311,0.22946093327808328
27312,0.1791620371868275
27313,0.1796628729555789
27314,0.22705184204448509
27315,0.2563775613938308
27316,0.42023939936672655
27317,0.21024735423451982
27318,0.19800527843566776
27319,0.2547661111402612
27320,0.2156275736904282
27321,0.18630597760261253
27322,0.2340035691707523
27323,0.21573025649902092
27324,0.1449894151700053
27325,0.16981555845765856
27326,0.1512589627917357
27327,0.15314196141167755
27328,0.15540676393783287
27329,0.24051008071981533
27330,0.2069425052828442
27331,0.17491985353063727
27332,0.22738830962063927
27333,0.30654615565759874
27334,0.2682477531938749
27335,0.26635802743981457
27336,0.2323814886111678
27337,0.17584149405574767
27338,0.2063414466344696
27339,0.3026253880628391
27340,0.2311251080612047
27341,0.15902618507540986
27342,0.33792366701100607
27343,0.3622195621649435
27344,0.29682941256048806
27345,0.1911365899476146
27346,0.23067437731294121
27347,0.16365879953755988
27348,0.2967297099738605
27349,0.26555861438481526
27350,0.20790433555440063
27351,0.22641678028431042
27352,0.2999225907166372
27353,0.21501916926157053
27354,0.25593728246153125
27355,0.25738440357137277
27356,0.1954147973407709
27357,0.18859427336121576
27358,0.19387648344837363
27359,0.41803625226868885
27360,0.18020820804449242
27361,0.20968107107100392
27362,0.27113031506573615
27363,0.22020250918804687
27364,0.20206102865996642
27365,0.2353793126831204
27366,0.20887738885560408
27367,0.21456906183362776
27368,0.35231934365858736
27369,0.18721109058247856
27370,0.2612805377895784
27371,0.18785698984309954
27372,0.3129922647103202
27373,0.2512218387809747
27374,0.29595090758829506
27375,0.26977918239667686
27376,0.20109200521633983
27377,0.17900641161033
27378,0.2616757526794312
27379,0.16490486935286047
27380,0.25096305928816437
27381,0.1893021374058108
27382,0.17911352050857704
27383,0.18021497686424068
27384,0.2466136316583913
27385,0.15440053623055836
27386,0.2035483231483943
27387,0.1831232008720746
27388,0.20215430987346403
27389,0.2612704720294705
27390,0.19687238096194595
27391,0.22832658500785735
27392,0.24457330162460325
27393,0.331789207915021
27394,0.20389175764766226
27395,0.2317170406016221
27396,0.2658955574075686
27397,0.18842182593157364
27398,0.24907424218983562
27399,0.238451218311875
27400,0.21494078160963836
27401,0.27437252629544917
27402,0.22588624333074436
27403,0.20576319819546932
27404,0.5375606588887866
27405,0.28032704509052925
27406,0.27471144998340036
27407,0.2712697479606332
27408,0.16784133200437037
27409,0.16357049195866608
27410,0.15835805485014076
27411,0.1380674833111609
27412,0.21914505938758508
27413,0.2967773000463845
27414,0.19774086019237885
27415,0.27202752594345564
27416,0.19318891062282892
27417,0.17663536201138336
27418,0.2207616428618342
27419,0.2795604942730508
27420,0.3358890080793424
27421,0.17322892915822283
27422,0.26043878476267995
27423,0.1534737829568821
27424,0.15623302934211541
27425,0.2126624771035951
27426,0.20448183699206643
27427,0.2197529215734959
27428,0.26936625288354077
27429,0.2446331938009069
27430,0.17581155556589217
27431,0.2585477910437057
27432,0.19715837016141333
27433,0.22570851284493623
27434,0.27006771926238754
27435,0.21715059506601508
27436,0.18474484770696925
27437,0.2222705002384101
27438,0.16983316397975542
27439,0.19264145055696935
27440,0.20743217124060168
27441,0.15707091221652758
27442,0.2290515388979437
27443,0.1890664699178104
27444,0.28689422689590083
27445,0.21229435777242492
27446,0.2132242136742198
27447,0.24952158375566622
27448,0.21388224163338962
27449,0.2104097309858034
27450,0.2945115983239288
27451,0.1797511451318915
27452,0.24066589754176707
27453,0.2634487776339034
27454,0.19935538426972374
27455,0.19288442899511546
27456,0.16564406158939504
27457,0.2056499612949086
27458,0.14209422135271174
27459,0.3425487993209388
27460,0.23235847789712558
27461,0.22511811966203035
27462,0.20591041901317814
27463,0.17165400362374744
27464,0.22492156574906771
27465,0.1756336595443489
27466,0.2469413126022943
27467,0.19198966624801994
27468,0.24491683488127639
27469,0.3117800777460924
27470,0.16090747812630335
27471,0.161913285272878
27472,0.18736430822494163
27473,0.18776897264836706
27474,0.24095577278594713
27475,0.23030713515070894
27476,0.2210523930986363
27477,0.33437829449378687
27478,0.2224056450193263
27479,0.3666635580384565
27480,0.1836323269947005
27481,0.27762795035824134
27482,0.2004775732973107
27483,0.19250162804918014
27484,0.2558509692001456
27485,0.253836750914788
27486,0.2985231459591177
27487,0.1614910766412065
27488,0.1622404467711522
27489,0.14224048956497137
27490,0.18335806289971945
27491,0.2748310940112707
27492,0.17337391295668836
27493,0.22832390409070533
27494,0.26619962081627213
27495,0.20065436920819946
27496,0.25849978153647274
27497,0.29289987585972765
27498,0.18876629879816917
27499,0.17071353325279912
27500,0.2670842903891268
27501,0.31401324082164567
27502,0.3073581079529332
27503,0.19897389678099217
27504,0.20910953176273364
27505,0.16579194500908623
27506,0.19219795488741268
27507,0.2643487376578964
27508,0.2837071484221248
27509,0.17745975082814347
27510,0.16371050002994014
27511,0.18446377316172766
27512,0.21765710135332889
27513,0.21368690358701092
27514,0.21924126227005103
27515,0.25428063087606817
27516,0.19037712990203362
27517,0.2125092847657343
27518,0.1846073271134169
27519,0.29424250806426583
27520,0.1832578309659102
27521,0.18883878712834073
27522,0.1728145565594294
27523,0.22280830777259725
27524,0.2331528393837289
27525,0.2867014392753108
27526,0.22655734561905738
27527,0.41411980713865565
27528,0.26238958053007105
27529,0.2187800577445547
27530,0.146818078060626
27531,0.25701877411931556
27532,0.21460312086555766
27533,0.2536124671571375
27534,0.19416961652391676
27535,0.19508516321761363
27536,0.23931310046088564
27537,0.22166046315086665
27538,0.18146681587394664
27539,0.28419424759367656
27540,0.21249916344396558
27541,0.1920403599015789
27542,0.1846757294525568
27543,0.30706690375299356
27544,0.2290763701614465
27545,0.20991953097449373
27546,0.4829024466701576
27547,0.3097401251426071
27548,0.3232014919240452
27549,0.1855430625136453
27550,0.25998124782696547
27551,0.16558481730862462
27552,0.26039930909499354
27553,0.23802411115601696
27554,0.16030161422883346
27555,0.21175177953061639
27556,0.22748072401852762
27557,0.23442859448532696
27558,0.1527628103796876
27559,0.3517984019130916
27560,0.2206012448579463
27561,0.36922578647796656
27562,0.2360477152407441
27563,0.27475532385027257
27564,0.3250439496523158
27565,0.24432133654589525
27566,0.19295148099517612
27567,0.17525670615368397
27568,0.37042641764671846
27569,0.19156677236392686
27570,0.35431085960838743
27571,0.19258474854145677
27572,0.1903157156933026
27573,0.28637974007191797
27574,0.34349043609101776
27575,0.33811263991293605
27576,0.23721207028978378
27577,0.21472501901470392
27578,0.33899336069904096
27579,0.21190221652805064
27580,0.21017893025531223
27581,0.18923101814533336
27582,0.20161122616120428
27583,0.23035874888439772
27584,0.1908622558078954
27585,0.2802774094234155
27586,0.23783334373389134
27587,0.30887977838753927
27588,0.26765335850395383
27589,0.19457820676709597
27590,0.18514984608714416
27591,0.21505290881265018
27592,0.18851544806916593
27593,0.2688037110566789
27594,0.18825241322110772
27595,0.21034823008377154
27596,0.23085428019240767
27597,0.17814021193077048
27598,0.2853442650311572
27599,0.2967018207707437
27600,0.27796724547040363
27601,0.20260019860429518
27602,0.19238664603452615
27603,0.31572624421587975
27604,0.25777136756111657
27605,0.1739253594527608
27606,0.21371966910877985
27607,0.25767597548210125
27608,0.21641296590625708
27609,0.14954451377319142
27610,0.20849761737619182
27611,0.20680016222591105
27612,0.21813205546650058
27613,0.22236491783489587
27614,0.36615618414604856
27615,0.14530618868498776
27616,0.24471262653074313
27617,0.20802824576090365
27618,0.17407125853038366
27619,0.19699093676763016
27620,0.2103191528529969
27621,0.20315784495902564
27622,0.28331310957148675
27623,0.179641705097619
27624,0.19084663243619626
27625,0.25909973003125625
27626,0.18555709645239318
27627,0.2279914768337876
27628,0.2233972626663109
27629,0.23702752009696484
27630,0.25198522028623743
27631,0.1585307332064802
27632,0.2535736913996339
27633,0.21364137422258808
27634,0.4617942261729966
27635,0.1945459736816434
27636,0.29280831081804753
27637,0.2781403283742456
27638,0.1857991761557692
27639,0.22683363986298766
27640,0.27363605970447347
27641,0.13437384069214786
27642,0.19743429473864801
27643,0.25470267497986876
27644,0.19827282343655134
27645,0.21770035299405036
27646,0.2195430569561541
27647,0.30363956145370496
27648,0.15171400727640258
27649,0.19929395565061472
27650,0.19849609191834558
27651,0.18822906991271196
27652,0.1739996796357689
27653,0.24588911377689426
27654,0.21602108712179743
27655,0.22445918059158262
27656,0.24331719036556954
27657,0.23513756999780486
27658,0.2660870415916377
27659,0.18795805099642982
27660,0.20244804222349122
27661,0.24681773981401
27662,0.2521223124831955
27663,0.19893114947661375
27664,0.1848465284108846
27665,0.19435156392101643
27666,0.23765375074844
27667,0.24157258650280417
27668,0.15743231817154632
27669,0.16392500914587074
27670,0.19017428164653194
27671,0.2645514970141241
27672,0.26496644677975656
27673,0.17225939292244075
27674,0.24065459155497104
27675,0.22203520826667408
27676,0.2528046892169755
27677,0.22636323727062113
27678,0.20648748557094088
27679,0.20378601538418378
27680,0.33762327046216173
27681,0.18811956558492735
27682,0.236811412967007
27683,0.21417670701624208
27684,0.20382163602262487
27685,0.1966870529060698
27686,0.16751858317124058
27687,0.1815487660451749
27688,0.1990635505601957
27689,0.15827721408111947
27690,0.15627014440557585
27691,0.4071968317291164
27692,0.21996881773376292
27693,0.2812900549117702
27694,0.2335713323695107
27695,0.20099509869238547
27696,0.3353175537312938
27697,0.3548779055744245
27698,0.14642779190638033
27699,0.1700601658127075
27700,0.2181080510367584
27701,0.16415781770702606
27702,0.189934362629372
27703,0.1905966132969366
27704,0.2805575390650234
27705,0.23457758097260437
27706,0.14991479289071416
27707,0.21409336058392223
27708,0.20642597146769867
27709,0.21462022987841098
27710,0.17472616345850428
27711,0.3544900494203324
27712,0.1672738402601817
27713,0.24017576014086972
27714,0.23905441294999183
27715,0.19864221848351782
27716,0.3245055317574597
27717,0.17670483945946253
27718,0.1794189951978183
27719,0.19794707889494167
27720,0.16636695416013272
27721,0.17398945204260935
27722,0.21389821210051677
27723,0.2063191780500038
27724,0.4063539513607015
27725,0.18789412500284788
27726,0.21919245812765603
27727,0.20452395259452325
27728,0.1415678416100332
27729,0.16249365341988378
27730,0.2227022475071809
27731,0.1603377759364539
27732,0.20480128322642266
27733,0.2542153860035405
27734,0.210750311195224
27735,0.27429152449286165
27736,0.3454406218211719
27737,0.2905288183051053
